visit_date,ssn,hosp_name
2020/2/6,100000022,Salamaniya Hospital
2021/7/11,100000068,Dar Al Shifa Hospital
2021/1/22,100000035,Al-Hilal Hospital
2020/5/26,100000203,Emirates Hospital
2020/6/15,100000257,American Mission Hospital
2020/8/19,100000032,American Mission Hospital
2019/11/11,100000197,Mayo Clinic
2019/4/5,100000256,American Mission Hospital
2020/9/1,100000277,Salamaniya Hospital
2020/2/5,100000223,King Hamad University Hospital
2021/9/16,100000165,King Faisal Specialist Hospital & Research Centre
2021/3/12,100000029,American Mission Hospital
2020/8/18,100000016,King Faisal Specialist Hospital & Research Centre
2021/3/26,100000232,Salamaniya Hospital
2020/10/13,100000029,King Hamad University Hospital
2019/5/24,100000055,St Thomas Hospital London
2020/3/1,100000213,St Thomas Hospital London
2019/10/14,100000125,Mayo Clinic
2021/9/7,100000007,American Mission Hospital
2020/11/19,100000076,Al-Hilal Hospital
2020/2/18,100000158,Al-Hilal Hospital
2021/4/5,100000114,Mayo Clinic
2021/10/26,100000130,Al-Hilal Hospital
2020/3/19,100000076,St Thomas Hospital London
2019/8/15,100000056,St Thomas Hospital London
2021/5/16,100000036,Al-Hilal Hospital
2020/9/26,100000264,St Thomas Hospital London
2021/6/11,100000110,American Mission Hospital
2019/10/8,100000161,St Thomas Hospital London
2019/11/6,100000260,Mayo Clinic
2021/2/13,100000273,Al-Hilal Hospital
2019/7/26,100000130,American Mission Hospital
2021/10/21,100000165,King Hamad University Hospital
2021/3/13,100000187,Bahrain Defence Force Hospital
2020/11/20,100000072,Bahrain Defence Force Hospital
2021/11/4,100000252,Mayo Clinic
2019/11/9,100000164,St Thomas Hospital London
2020/8/27,100000014,Bahrain Defence Force Hospital
2020/1/6,100000169,Bahrain Defence Force Hospital
2019/9/4,100000117,King Hamad University Hospital
2019/10/23,100000174,American Mission Hospital
2021/11/22,100000081,King Faisal Specialist Hospital & Research Centre
2019/8/15,100000095,King Hamad University Hospital
2019/4/18,100000002,King Faisal Specialist Hospital & Research Centre
2020/1/12,100000123,Salamaniya Hospital
2021/2/11,100000262,Dar Al Shifa Hospital
2019/6/3,100000026,American Mission Hospital
2019/4/10,100000129,Al-Hilal Hospital
2019/7/8,100000075,American Mission Hospital
2019/1/26,100000158,King Faisal Specialist Hospital & Research Centre
2020/10/4,100000170,King Faisal Specialist Hospital & Research Centre
2020/7/17,100000045,Al-Hilal Hospital
2020/1/7,100000114,Bahrain Defence Force Hospital
2019/3/14,100000277,Dar Al Shifa Hospital
2019/11/24,100000286,St Thomas Hospital London
2021/2/2,100000031,King Faisal Specialist Hospital & Research Centre
2021/10/24,100000027,Al-Hilal Hospital
2019/8/8,100000140,Bahrain Defence Force Hospital
2020/10/8,100000087,Salamaniya Hospital
2020/3/8,100000268,King Hamad University Hospital
2019/5/22,100000278,Dar Al Shifa Hospital
2019/6/7,100000238,Bahrain Defence Force Hospital
2019/9/17,100000298,Bahrain Defence Force Hospital
2021/7/9,100000110,King Hamad University Hospital
2021/4/13,100000224,Salamaniya Hospital
2019/1/15,100000022,Mayo Clinic
2019/5/21,100000190,King Hamad University Hospital
2019/11/11,100000265,Bahrain Defence Force Hospital
2019/2/16,100000072,Al-Hilal Hospital
2019/5/25,100000102,King Hamad University Hospital
2020/1/6,100000225,Mayo Clinic
2020/4/17,100000270,Dar Al Shifa Hospital
2019/2/10,100000068,St Thomas Hospital London
2021/3/9,100000121,Al-Hilal Hospital
2021/11/21,100000291,Al-Hilal Hospital
2019/7/8,100000029,Salamaniya Hospital
2020/10/27,100000089,Emirates Hospital
2020/2/6,100000144,Emirates Hospital
2020/5/22,100000029,King Faisal Specialist Hospital & Research Centre
2019/10/14,100000053,Bahrain Defence Force Hospital
2020/5/13,100000244,Bahrain Defence Force Hospital
2021/8/9,100000109,Mayo Clinic
2021/8/10,100000100,Emirates Hospital
2019/4/2,100000279,King Faisal Specialist Hospital & Research Centre
2019/2/10,100000211,American Mission Hospital
2019/6/3,100000155,American Mission Hospital
2019/8/10,100000179,Bahrain Defence Force Hospital
2020/11/12,100000006,King Faisal Specialist Hospital & Research Centre
2020/10/7,100000019,American Mission Hospital
2021/5/12,100000261,Al-Hilal Hospital
2019/7/5,100000101,Al-Hilal Hospital
2021/2/9,100000101,King Hamad University Hospital
2020/4/19,100000182,Emirates Hospital
2019/6/16,100000242,Salamaniya Hospital
2021/9/11,100000246,Emirates Hospital
2021/7/3,100000197,King Hamad University Hospital
2020/3/1,100000128,St Thomas Hospital London
2020/1/10,100000069,Al-Hilal Hospital
2019/1/25,100000179,American Mission Hospital
2020/5/4,100000172,Emirates Hospital
2020/9/23,100000281,Mayo Clinic
2020/9/22,100000038,Mayo Clinic
2019/3/19,100000298,American Mission Hospital
2020/4/8,100000051,St Thomas Hospital London
2019/11/7,100000201,King Faisal Specialist Hospital & Research Centre
2020/6/12,100000210,Al-Hilal Hospital
2019/2/19,100000288,St Thomas Hospital London
2020/8/5,100000289,American Mission Hospital
2021/3/7,100000025,Al-Hilal Hospital
2021/4/18,100000115,Salamaniya Hospital
2020/6/6,100000096,St Thomas Hospital London
2021/6/8,100000011,Dar Al Shifa Hospital
2019/6/12,100000098,Mayo Clinic
2020/4/20,100000062,Salamaniya Hospital
2021/7/8,100000237,Bahrain Defence Force Hospital
2020/3/2,100000009,Emirates Hospital
2020/1/21,100000045,St Thomas Hospital London
2021/6/23,100000147,Emirates Hospital
2019/9/18,100000166,Emirates Hospital
2020/3/13,100000027,Al-Hilal Hospital
2021/11/13,100000182,St Thomas Hospital London
2021/11/10,100000286,Al-Hilal Hospital
2020/3/4,100000171,Dar Al Shifa Hospital
2019/11/25,100000118,Emirates Hospital
2020/1/17,100000072,St Thomas Hospital London
2021/3/23,100000182,Bahrain Defence Force Hospital
2019/9/19,100000020,Mayo Clinic
2021/7/23,100000094,Al-Hilal Hospital
2021/1/2,100000298,American Mission Hospital
2019/1/26,100000094,Dar Al Shifa Hospital
2020/7/19,100000154,Mayo Clinic
2020/7/15,100000271,King Faisal Specialist Hospital & Research Centre
2021/3/6,100000047,Salamaniya Hospital
2021/2/13,100000059,Emirates Hospital
2020/4/4,100000144,Mayo Clinic
2019/9/6,100000233,King Hamad University Hospital
2019/2/14,100000078,Dar Al Shifa Hospital
2019/10/6,100000284,American Mission Hospital
2020/1/15,100000021,Bahrain Defence Force Hospital
2021/7/22,100000043,King Faisal Specialist Hospital & Research Centre
2019/6/10,100000088,Al-Hilal Hospital
2020/7/25,100000278,King Hamad University Hospital
2020/7/26,100000255,Dar Al Shifa Hospital
2019/11/11,100000137,Salamaniya Hospital
2020/1/17,100000131,Mayo Clinic
2021/5/6,100000159,King Faisal Specialist Hospital & Research Centre
2021/3/26,100000183,St Thomas Hospital London
2019/1/18,100000265,King Faisal Specialist Hospital & Research Centre
2020/1/19,100000225,Mayo Clinic
2020/9/14,100000115,King Hamad University Hospital
2019/3/21,100000281,Emirates Hospital
2021/2/8,100000136,Salamaniya Hospital
2021/4/16,100000285,King Hamad University Hospital
2021/7/22,100000296,Mayo Clinic
2020/4/15,100000196,American Mission Hospital
2020/11/4,100000182,Bahrain Defence Force Hospital
2019/11/8,100000162,Al-Hilal Hospital
2021/8/16,100000253,Emirates Hospital
2019/3/13,100000220,Bahrain Defence Force Hospital
2020/3/2,100000100,Emirates Hospital
2019/10/9,100000022,Dar Al Shifa Hospital
2021/2/8,100000007,King Hamad University Hospital
2021/4/12,100000123,Bahrain Defence Force Hospital
2019/1/1,100000228,King Faisal Specialist Hospital & Research Centre
2020/6/12,100000022,King Faisal Specialist Hospital & Research Centre
2021/5/26,100000249,St Thomas Hospital London
2020/8/14,100000253,St Thomas Hospital London
2021/3/16,100000120,King Faisal Specialist Hospital & Research Centre
2020/10/18,100000180,King Hamad University Hospital
2021/2/8,100000103,American Mission Hospital
2020/4/8,100000055,Emirates Hospital
2020/7/5,100000266,American Mission Hospital
2021/9/7,100000285,King Faisal Specialist Hospital & Research Centre
2021/3/10,100000291,Dar Al Shifa Hospital
2019/8/27,100000284,Salamaniya Hospital
2020/7/8,100000265,Dar Al Shifa Hospital
2021/1/19,100000044,King Hamad University Hospital
2021/4/24,100000237,Bahrain Defence Force Hospital
2020/2/8,100000242,Al-Hilal Hospital
2020/10/5,100000028,St Thomas Hospital London
2020/11/17,100000099,King Hamad University Hospital
2020/7/22,100000133,King Hamad University Hospital
2019/7/12,100000025,Al-Hilal Hospital
2021/10/24,100000241,Bahrain Defence Force Hospital
2020/11/17,100000284,King Hamad University Hospital
2021/3/23,100000096,St Thomas Hospital London
2021/6/10,100000014,St Thomas Hospital London
2019/6/18,100000106,Al-Hilal Hospital
2020/7/5,100000029,American Mission Hospital
2020/1/7,100000141,Bahrain Defence Force Hospital
2019/10/8,100000043,King Faisal Specialist Hospital & Research Centre
2020/1/10,100000248,Mayo Clinic
2019/6/7,100000033,Mayo Clinic
2020/3/26,100000159,Emirates Hospital
2019/5/4,100000240,Al-Hilal Hospital
2020/5/23,100000296,Dar Al Shifa Hospital
2019/11/9,100000033,St Thomas Hospital London
2019/3/5,100000068,American Mission Hospital
2021/2/7,100000218,Mayo Clinic
2019/11/25,100000099,Al-Hilal Hospital
2021/4/12,100000238,Emirates Hospital
2020/11/14,100000204,Al-Hilal Hospital
2021/3/22,100000012,St Thomas Hospital London
2020/11/20,100000226,Emirates Hospital
2020/9/7,100000034,Mayo Clinic
2021/10/9,100000165,Bahrain Defence Force Hospital
2020/4/21,100000141,Bahrain Defence Force Hospital
2021/3/13,100000053,American Mission Hospital
2020/10/4,100000051,Bahrain Defence Force Hospital
2019/5/18,100000029,King Hamad University Hospital
2019/6/4,100000081,King Hamad University Hospital
2020/3/20,100000228,Salamaniya Hospital
2019/6/17,100000171,St Thomas Hospital London
2021/4/15,100000163,St Thomas Hospital London
2020/2/22,100000094,Emirates Hospital
2020/3/7,100000067,St Thomas Hospital London
2019/4/14,100000079,Al-Hilal Hospital
2019/5/10,100000263,Bahrain Defence Force Hospital
2019/10/5,100000175,American Mission Hospital
2020/11/4,100000204,King Hamad University Hospital
2019/11/18,100000261,Dar Al Shifa Hospital
2021/1/8,100000273,St Thomas Hospital London
2019/6/10,100000052,Emirates Hospital
2020/11/24,100000076,Bahrain Defence Force Hospital
2021/9/18,100000135,King Hamad University Hospital
2019/1/3,100000296,Salamaniya Hospital
2021/8/17,100000052,American Mission Hospital
2021/3/20,100000013,Emirates Hospital
2020/9/4,100000047,Emirates Hospital
2020/10/15,100000120,Mayo Clinic
2020/3/27,100000212,King Hamad University Hospital
2019/3/20,100000012,King Hamad University Hospital
2020/1/11,100000121,Mayo Clinic
2021/6/2,100000214,King Hamad University Hospital
2020/1/6,100000031,Bahrain Defence Force Hospital
2020/3/14,100000135,American Mission Hospital
2019/7/19,100000024,Salamaniya Hospital
2019/10/16,100000255,American Mission Hospital
2021/1/11,100000281,St Thomas Hospital London
2021/7/25,100000100,King Faisal Specialist Hospital & Research Centre
2019/3/13,100000015,Salamaniya Hospital
2021/3/2,100000182,King Faisal Specialist Hospital & Research Centre
2019/7/20,100000261,St Thomas Hospital London
2021/1/13,100000231,Emirates Hospital
2019/6/7,100000084,Dar Al Shifa Hospital
2020/1/2,100000130,King Faisal Specialist Hospital & Research Centre
2020/1/19,100000050,King Faisal Specialist Hospital & Research Centre
2019/10/14,100000212,Salamaniya Hospital
2019/4/20,100000267,Dar Al Shifa Hospital
2019/10/16,100000193,American Mission Hospital
2020/2/9,100000178,Emirates Hospital
2020/9/27,100000223,Salamaniya Hospital
2020/2/18,100000015,Salamaniya Hospital
2020/8/10,100000136,St Thomas Hospital London
2021/6/21,100000066,Mayo Clinic
2021/3/9,100000215,Dar Al Shifa Hospital
2021/9/10,100000287,American Mission Hospital
2019/6/9,100000293,Mayo Clinic
2020/1/14,100000044,Mayo Clinic
2021/5/4,100000261,Bahrain Defence Force Hospital
2021/5/6,100000170,American Mission Hospital
2021/7/18,100000221,King Hamad University Hospital
2020/2/11,100000241,Dar Al Shifa Hospital
2021/2/4,100000179,Mayo Clinic
2020/10/5,100000143,Dar Al Shifa Hospital
2020/9/26,100000192,Bahrain Defence Force Hospital
2019/9/9,100000082,King Faisal Specialist Hospital & Research Centre
2019/6/24,100000066,Bahrain Defence Force Hospital
2019/4/3,100000251,King Hamad University Hospital
2020/3/3,100000295,Dar Al Shifa Hospital
2019/5/10,100000113,Mayo Clinic
2019/8/7,100000012,Dar Al Shifa Hospital
2019/2/18,100000120,Dar Al Shifa Hospital
2019/7/10,100000020,Dar Al Shifa Hospital
2021/6/26,100000254,Emirates Hospital
2020/10/27,100000242,Dar Al Shifa Hospital
2019/7/4,100000031,American Mission Hospital
2021/6/10,100000284,Salamaniya Hospital
2019/2/14,100000288,Salamaniya Hospital
2021/7/17,100000011,Bahrain Defence Force Hospital
2020/3/15,100000253,American Mission Hospital
2021/5/13,100000281,Emirates Hospital
2021/3/20,100000230,Bahrain Defence Force Hospital
2021/4/8,100000229,Dar Al Shifa Hospital
2021/5/21,100000080,Mayo Clinic
2021/4/7,100000158,Dar Al Shifa Hospital
2021/9/25,100000041,Bahrain Defence Force Hospital
2020/5/8,100000071,Emirates Hospital
2019/10/10,100000091,St Thomas Hospital London
2021/4/24,100000159,Dar Al Shifa Hospital
2021/10/5,100000063,Dar Al Shifa Hospital
2021/3/17,100000118,Al-Hilal Hospital
2019/10/18,100000167,King Faisal Specialist Hospital & Research Centre
2019/6/7,100000197,St Thomas Hospital London
2020/7/23,100000207,King Hamad University Hospital
2021/1/15,100000005,Emirates Hospital
2020/2/17,100000182,King Hamad University Hospital
2020/8/17,100000205,St Thomas Hospital London
2020/2/20,100000175,Al-Hilal Hospital
2021/2/3,100000167,King Hamad University Hospital
2019/11/24,100000270,Al-Hilal Hospital
2019/5/7,100000116,Emirates Hospital
2020/3/9,100000032,King Hamad University Hospital
2020/11/4,100000215,King Faisal Specialist Hospital & Research Centre
2021/8/10,100000072,King Hamad University Hospital
2020/10/4,100000246,St Thomas Hospital London
2021/1/27,100000262,King Faisal Specialist Hospital & Research Centre
2021/8/22,100000042,Salamaniya Hospital
2021/4/26,100000290,St Thomas Hospital London
2021/3/22,100000155,Dar Al Shifa Hospital
2020/10/17,100000071,Bahrain Defence Force Hospital
2021/2/4,100000015,Bahrain Defence Force Hospital
2019/10/24,100000090,Bahrain Defence Force Hospital
2019/11/23,100000149,Bahrain Defence Force Hospital
2020/2/19,100000143,Bahrain Defence Force Hospital
2019/5/22,100000196,Emirates Hospital
2019/2/6,100000119,King Faisal Specialist Hospital & Research Centre
2020/2/12,100000150,Mayo Clinic
2020/10/3,100000101,Mayo Clinic
2020/5/27,100000002,Bahrain Defence Force Hospital
2020/5/9,100000224,Emirates Hospital
2019/1/23,100000128,Bahrain Defence Force Hospital
2020/11/5,100000220,King Faisal Specialist Hospital & Research Centre
2019/5/3,100000080,American Mission Hospital
2019/10/22,100000123,Al-Hilal Hospital
2021/2/10,100000049,Emirates Hospital
2019/5/8,100000003,King Hamad University Hospital
2020/11/12,100000046,King Faisal Specialist Hospital & Research Centre
2019/2/24,100000035,Bahrain Defence Force Hospital
2021/3/3,100000225,Dar Al Shifa Hospital
2019/9/9,100000070,Mayo Clinic
2019/5/8,100000019,Al-Hilal Hospital
2021/6/25,100000287,Salamaniya Hospital
2020/7/9,100000087,Bahrain Defence Force Hospital
2020/9/15,100000170,King Hamad University Hospital
2020/2/17,100000255,St Thomas Hospital London
2019/7/13,100000201,King Faisal Specialist Hospital & Research Centre
2019/6/4,100000221,Emirates Hospital
2020/6/10,100000188,Salamaniya Hospital
2020/7/27,100000179,Dar Al Shifa Hospital
2020/4/3,100000113,American Mission Hospital
2020/8/11,100000128,Al-Hilal Hospital
2020/4/27,100000103,Emirates Hospital
2019/1/25,100000239,St Thomas Hospital London
2021/7/6,100000127,Dar Al Shifa Hospital
2020/2/3,100000253,Emirates Hospital
2020/7/15,100000085,American Mission Hospital
2020/3/22,100000260,Dar Al Shifa Hospital
2020/2/11,100000096,Emirates Hospital
2019/3/2,100000128,King Faisal Specialist Hospital & Research Centre
2020/1/2,100000131,Mayo Clinic
2019/10/26,100000131,St Thomas Hospital London
2020/6/20,100000152,Mayo Clinic
2021/3/26,100000227,Mayo Clinic
2019/3/11,100000050,Mayo Clinic
2020/11/12,100000176,Bahrain Defence Force Hospital
2019/1/20,100000166,Dar Al Shifa Hospital
2019/7/1,100000256,Salamaniya Hospital
2019/1/24,100000087,St Thomas Hospital London
2020/6/23,100000064,St Thomas Hospital London
2020/5/3,100000034,King Hamad University Hospital
2020/10/20,100000092,Bahrain Defence Force Hospital
2020/9/18,100000058,Emirates Hospital
2019/8/4,100000071,Dar Al Shifa Hospital
2020/5/27,100000117,Bahrain Defence Force Hospital
2020/8/25,100000012,Dar Al Shifa Hospital
2021/3/14,100000082,Salamaniya Hospital
2021/10/8,100000057,American Mission Hospital
2021/10/23,100000002,Salamaniya Hospital
2020/4/27,100000090,St Thomas Hospital London
2019/9/2,100000155,Emirates Hospital
2020/3/23,100000050,Mayo Clinic
2020/5/11,100000068,Salamaniya Hospital
2020/4/26,100000024,Salamaniya Hospital
2019/10/9,100000008,Al-Hilal Hospital
2019/8/10,100000171,American Mission Hospital
2021/5/1,100000136,Al-Hilal Hospital
2021/3/9,100000119,King Hamad University Hospital
2019/2/19,100000176,Mayo Clinic
2021/2/25,100000114,Emirates Hospital
2021/8/3,100000242,Mayo Clinic
2020/4/12,100000116,Dar Al Shifa Hospital
2021/9/22,100000075,Mayo Clinic
2019/11/10,100000290,Bahrain Defence Force Hospital
2021/4/11,100000179,Bahrain Defence Force Hospital
2021/6/9,100000093,Al-Hilal Hospital
2021/4/3,100000193,Emirates Hospital
2020/3/7,100000060,Mayo Clinic
2021/4/22,100000004,Salamaniya Hospital
2019/2/8,100000210,Al-Hilal Hospital
2019/4/27,100000229,Salamaniya Hospital
2019/10/16,100000185,Dar Al Shifa Hospital
2021/7/20,100000091,King Hamad University Hospital
2021/1/27,100000297,Salamaniya Hospital
2019/9/23,100000274,Bahrain Defence Force Hospital
2019/8/2,100000032,Mayo Clinic
2019/5/10,100000249,Salamaniya Hospital
2019/10/21,100000200,St Thomas Hospital London
2019/5/1,100000099,Salamaniya Hospital
2019/10/13,100000235,King Faisal Specialist Hospital & Research Centre
2019/1/13,100000023,Al-Hilal Hospital
2020/4/18,100000066,Mayo Clinic
2019/9/14,100000026,Al-Hilal Hospital
2020/11/17,100000003,Salamaniya Hospital
2019/7/20,100000222,Emirates Hospital
2021/9/22,100000274,Al-Hilal Hospital
2019/9/16,100000162,Al-Hilal Hospital
2019/1/16,100000211,Mayo Clinic
2020/9/7,100000010,Bahrain Defence Force Hospital
2019/9/9,100000048,Bahrain Defence Force Hospital
2020/4/18,100000237,Emirates Hospital
2019/8/3,100000271,American Mission Hospital
2021/4/10,100000241,Salamaniya Hospital
2020/5/7,100000196,Al-Hilal Hospital
2020/4/27,100000186,Salamaniya Hospital
2019/2/19,100000288,Bahrain Defence Force Hospital
2021/6/6,100000017,Mayo Clinic
2021/6/14,100000116,Al-Hilal Hospital
2020/7/17,100000239,Al-Hilal Hospital
2019/7/12,100000022,Al-Hilal Hospital
2019/6/3,100000175,Dar Al Shifa Hospital
2021/8/21,100000224,Emirates Hospital
2019/3/26,100000287,Mayo Clinic
2021/9/24,100000002,Dar Al Shifa Hospital
2019/5/3,100000188,King Hamad University Hospital
2019/5/15,100000049,Bahrain Defence Force Hospital
2020/7/19,100000295,Bahrain Defence Force Hospital
2019/5/4,100000056,Al-Hilal Hospital
2021/6/26,100000040,Emirates Hospital
2019/2/5,100000224,Emirates Hospital
2020/3/12,100000127,Al-Hilal Hospital
2021/8/12,100000153,Bahrain Defence Force Hospital
2019/10/8,100000070,Bahrain Defence Force Hospital
2021/8/27,100000222,Salamaniya Hospital
2019/9/5,100000060,Bahrain Defence Force Hospital
2020/5/20,100000035,Emirates Hospital
2021/1/27,100000294,Mayo Clinic
2019/11/4,100000066,St Thomas Hospital London
2020/11/20,100000069,Salamaniya Hospital
2020/5/16,100000141,Al-Hilal Hospital
2019/2/4,100000185,King Faisal Specialist Hospital & Research Centre
2020/7/20,100000255,Salamaniya Hospital
2021/6/23,100000017,King Faisal Specialist Hospital & Research Centre
2019/6/21,100000191,Bahrain Defence Force Hospital
2019/8/9,100000091,King Hamad University Hospital
2020/6/24,100000083,Emirates Hospital
2019/6/19,100000075,Salamaniya Hospital
2019/8/8,100000289,Mayo Clinic
2020/3/24,100000250,King Hamad University Hospital
2020/3/23,100000168,Bahrain Defence Force Hospital
2021/1/14,100000063,St Thomas Hospital London
2021/1/3,100000179,Mayo Clinic
2019/1/8,100000028,American Mission Hospital
2020/4/4,100000249,Emirates Hospital
2020/1/24,100000098,Mayo Clinic
2021/9/3,100000246,Al-Hilal Hospital
2021/10/9,100000275,King Faisal Specialist Hospital & Research Centre
2020/9/20,100000277,St Thomas Hospital London
2021/10/15,100000181,King Hamad University Hospital
2020/6/22,100000147,Emirates Hospital
2021/4/26,100000087,Mayo Clinic
2019/5/3,100000263,Dar Al Shifa Hospital
2019/6/11,100000119,Emirates Hospital
2019/5/27,100000022,King Hamad University Hospital
2019/9/12,100000149,King Hamad University Hospital
2019/11/23,100000004,King Faisal Specialist Hospital & Research Centre
2019/11/13,100000294,Dar Al Shifa Hospital
2020/6/15,100000224,Emirates Hospital
2020/5/3,100000212,King Hamad University Hospital
2020/9/24,100000293,Emirates Hospital
2021/6/2,100000013,Salamaniya Hospital
2020/9/5,100000176,St Thomas Hospital London
2021/11/1,100000123,Dar Al Shifa Hospital
2020/3/19,100000141,Dar Al Shifa Hospital
2021/8/3,100000198,Emirates Hospital
2019/5/8,100000048,King Hamad University Hospital
2019/10/1,100000023,Mayo Clinic
2019/8/19,100000214,Salamaniya Hospital
2021/2/9,100000266,American Mission Hospital
2019/10/6,100000026,King Faisal Specialist Hospital & Research Centre
2019/8/18,100000060,American Mission Hospital
2021/10/27,100000028,St Thomas Hospital London
2019/3/23,100000027,Al-Hilal Hospital
2020/8/7,100000093,Mayo Clinic
2019/10/15,100000179,King Faisal Specialist Hospital & Research Centre
2019/7/3,100000260,St Thomas Hospital London
2020/11/26,100000160,King Faisal Specialist Hospital & Research Centre
2020/11/9,100000083,Mayo Clinic
2021/4/15,100000100,St Thomas Hospital London
2020/8/26,100000186,King Hamad University Hospital
2021/4/3,100000221,Al-Hilal Hospital
2020/4/21,100000294,St Thomas Hospital London
2021/2/18,100000173,Salamaniya Hospital
2020/9/18,100000034,Dar Al Shifa Hospital
2021/2/27,100000287,Mayo Clinic
2019/8/17,100000109,Bahrain Defence Force Hospital
2020/8/11,100000188,Al-Hilal Hospital
2020/7/26,100000151,Emirates Hospital
2021/4/11,100000055,Dar Al Shifa Hospital
2019/11/16,100000097,Al-Hilal Hospital
2020/5/13,100000193,Mayo Clinic
2021/10/17,100000120,King Hamad University Hospital
2021/9/1,100000039,King Faisal Specialist Hospital & Research Centre
2020/3/26,100000207,Bahrain Defence Force Hospital
2019/9/22,100000135,Emirates Hospital
2020/11/25,100000128,King Faisal Specialist Hospital & Research Centre
2019/7/3,100000065,King Faisal Specialist Hospital & Research Centre
2019/7/23,100000205,Salamaniya Hospital
2021/3/22,100000087,American Mission Hospital
2020/3/27,100000278,Dar Al Shifa Hospital
2019/8/9,100000197,Emirates Hospital
2021/7/18,100000157,Al-Hilal Hospital
2019/2/24,100000286,Al-Hilal Hospital
2021/5/24,100000173,St Thomas Hospital London
2020/9/18,100000178,King Faisal Specialist Hospital & Research Centre
2021/10/17,100000152,King Faisal Specialist Hospital & Research Centre
2019/6/12,100000261,Emirates Hospital
2020/6/8,100000170,King Hamad University Hospital
2019/3/19,100000019,King Hamad University Hospital
2021/1/1,100000279,King Hamad University Hospital
2019/5/6,100000223,Al-Hilal Hospital
2019/4/23,100000043,King Hamad University Hospital
2019/3/8,100000169,Al-Hilal Hospital
2021/8/11,100000102,St Thomas Hospital London
2020/10/23,100000177,Salamaniya Hospital
2020/9/3,100000077,Salamaniya Hospital
2021/6/1,100000030,Al-Hilal Hospital
2019/1/10,100000267,St Thomas Hospital London
2021/9/25,100000010,Salamaniya Hospital
2019/4/9,100000185,Mayo Clinic
2019/3/24,100000150,King Hamad University Hospital
2019/5/20,100000016,King Hamad University Hospital
2020/1/15,100000020,Salamaniya Hospital
2020/1/14,100000017,Bahrain Defence Force Hospital
2019/4/7,100000074,King Faisal Specialist Hospital & Research Centre
2020/5/18,100000278,Dar Al Shifa Hospital
2019/9/24,100000060,King Hamad University Hospital
2019/8/23,100000045,Mayo Clinic
2021/8/10,100000193,Al-Hilal Hospital
2021/4/15,100000024,Salamaniya Hospital
2019/3/22,100000137,Dar Al Shifa Hospital
2021/4/12,100000272,American Mission Hospital
2020/9/9,100000271,American Mission Hospital
2021/7/14,100000190,Bahrain Defence Force Hospital
2019/10/18,100000202,Dar Al Shifa Hospital
2020/10/9,100000264,Bahrain Defence Force Hospital
2020/7/18,100000107,Al-Hilal Hospital
2019/1/15,100000025,King Faisal Specialist Hospital & Research Centre
2020/10/1,100000243,Al-Hilal Hospital
2019/5/23,100000286,Mayo Clinic
2019/8/5,100000223,Emirates Hospital
2019/5/5,100000161,Al-Hilal Hospital
2020/11/12,100000282,St Thomas Hospital London
2020/5/17,100000017,Bahrain Defence Force Hospital
2021/5/19,100000093,Dar Al Shifa Hospital
2021/11/16,100000027,Emirates Hospital
2020/9/5,100000067,American Mission Hospital
2021/5/19,100000158,Dar Al Shifa Hospital
2019/10/19,100000253,Al-Hilal Hospital
2021/8/24,100000122,Dar Al Shifa Hospital
2020/8/18,100000229,American Mission Hospital
2021/3/2,100000013,King Faisal Specialist Hospital & Research Centre
2021/1/18,100000004,Al-Hilal Hospital
2021/9/24,100000052,Salamaniya Hospital
2020/1/24,100000043,Salamaniya Hospital
2021/5/18,100000056,Dar Al Shifa Hospital
