nurse_id,name,gender,doc_id,hosp_name
514,Kathy Brown,F,1081,Al-Hilal Hospital
515,Sabrina Valdez,F,1740,Dar Al Shifa Hospital
516,Mark Rios,F,478,Mayo Clinic
517,Jeff Chambers,M,1176,Mayo Clinic
518,Michael Ortiz,F,1692,Dar Al Shifa Hospital
519,Ricky Torres,F,1826,Emirates Hospital
520,Erin Rodriguez,F,48,Bahrain Defence Force Hospital
521,Justin Carrillo,F,103,Salamaniya Hospital
522,Garrett West,F,502,Salamaniya Hospital
523,Lynn Thomas,M,1070,Emirates Hospital
524,Emily Brennan,F,2347,Salamaniya Hospital
525,Donna Johnson,F,2745,Al-Hilal Hospital
526,Michelle Sawyer,M,789,Bahrain Defence Force Hospital
527,Brandon Chang Jr.,F,1857,American Mission Hospital
528,Jennifer Copeland,M,2347,Salamaniya Hospital
529,Brooke Fowler,F,1356,Mayo Clinic
530,Amanda Jimenez,F,1471,Emirates Hospital
531,Joseph Anderson,F,2456,Salamaniya Hospital
532,Sharon Torres,F,1244,Salamaniya Hospital
533,Benjamin Hampton,F,593,Emirates Hospital
534,Bryan Adams,F,1050,King Hamad University Hospital
535,Keith Glover,F,1345,Mayo Clinic
536,Sara Gates,M,366,Mayo Clinic
537,Mariah Rogers,F,2685,Dar Al Shifa Hospital
538,Danielle Beck,F,1154,Emirates Hospital
539,Miguel Hernandez,F,998,Dar Al Shifa Hospital
540,Carolyn Gibson,M,1238,King Faisal Specialist Hospital & Research Centre
541,Raymond Gonzalez,F,546,King Faisal Specialist Hospital & Research Centre
542,Lauren Campbell,F,2496,Dar Al Shifa Hospital
543,Daniel Armstrong,F,6,Al-Hilal Hospital
544,Michelle Reed,F,177,St Thomas Hospital London
545,Joseph Frazier,M,1799,Mayo Clinic
546,Megan Pierce,M,2398,American Mission Hospital
547,Jennifer Stokes,F,2745,Al-Hilal Hospital
548,Matthew Smith,F,2358,St Thomas Hospital London
549,Veronica Martinez,F,1018,Salamaniya Hospital
550,David Abbott,M,410,Salamaniya Hospital
551,Erin Perez,F,1186,King Faisal Specialist Hospital & Research Centre
552,Victoria Parker,F,1858,Salamaniya Hospital
553,Michelle Mccullough,F,400,King Faisal Specialist Hospital & Research Centre
554,Jennifer Mullins,F,699,Emirates Hospital
555,Dana Boyd,F,1256,American Mission Hospital
556,Carlos Rose,F,1696,Dar Al Shifa Hospital
557,Catherine Hobbs,F,1170,King Hamad University Hospital
558,Jason Hartman,F,1835,Bahrain Defence Force Hospital
559,Kirk Cobb,F,2472,Mayo Clinic
560,Ricardo Santos PhD,F,2202,St Thomas Hospital London
561,Jason Wilson,F,348,Al-Hilal Hospital
562,Richard Savage,F,547,Dar Al Shifa Hospital
563,Barbara Brown,M,2111,King Hamad University Hospital
564,David Fry,F,2208,St Thomas Hospital London
565,Tyler Nelson,M,2708,King Hamad University Hospital
566,Angela Nichols,F,2773,King Faisal Specialist Hospital & Research Centre
567,Tracy Hernandez,F,2645,Salamaniya Hospital
568,Stephen Holden,F,762,Emirates Hospital
569,Sandra Guzman,F,1498,Al-Hilal Hospital
570,Anthony Johnson,M,2823,Al-Hilal Hospital
571,Derrick Guerra,F,344,Bahrain Defence Force Hospital
572,Desiree Jones,F,551,Emirates Hospital
573,Jamie Walsh,F,2506,Emirates Hospital
574,Tamara Foster,F,1293,Salamaniya Hospital
575,Christopher Williams,F,124,King Hamad University Hospital
576,Eric Vance,F,967,St Thomas Hospital London
577,Sergio Gonzalez,F,855,Dar Al Shifa Hospital
578,Tina Larson,M,1622,St Thomas Hospital London
579,Elizabeth Adkins,M,1696,Dar Al Shifa Hospital
580,Joshua Fox,F,2489,King Faisal Specialist Hospital & Research Centre
581,Melissa Moore,M,1048,Salamaniya Hospital
582,Curtis Nguyen,M,2089,Bahrain Defence Force Hospital
583,Hannah Rich,F,241,Emirates Hospital
584,Brandon Mcknight,M,861,Al-Hilal Hospital
585,Kayla Bryan,F,1160,Mayo Clinic
586,Patrick Carpenter,F,1286,King Faisal Specialist Hospital & Research Centre
587,Miss Lauren Good MD,F,1070,Emirates Hospital
588,Sharon Rivers,F,918,King Hamad University Hospital
589,Andrea Taylor,M,844,Bahrain Defence Force Hospital
590,Robert Cline,F,1802,Emirates Hospital
591,Rebecca Martinez,M,1201,King Hamad University Hospital
592,Jennifer Olson,F,732,King Hamad University Hospital
593,Peggy Brooks,M,934,Salamaniya Hospital
594,Carla Young,M,1330,Dar Al Shifa Hospital
595,Jennifer Collins,F,2321,King Faisal Specialist Hospital & Research Centre
596,Richard Moore,F,1165,Al-Hilal Hospital
597,Gregory Lewis,F,1281,King Faisal Specialist Hospital & Research Centre
598,James Wilson,F,2862,Emirates Hospital
599,Allison Estes,F,1914,St Thomas Hospital London
600,Amy Smith,F,618,Al-Hilal Hospital
601,David Bradley,F,1817,Salamaniya Hospital
602,Suzanne Evans,F,225,Dar Al Shifa Hospital
603,Eric Thomas,F,2736,Emirates Hospital
604,Kristen Moore,F,1600,Salamaniya Hospital
605,Scott Ford,F,958,Al-Hilal Hospital
606,Sarah Moore,M,2032,Bahrain Defence Force Hospital
607,Joshua Suarez,F,2785,King Hamad University Hospital
608,Dr. Autumn James,F,2625,American Mission Hospital
609,Derek Cole,F,739,Salamaniya Hospital
610,Timothy Allen,F,2052,King Faisal Specialist Hospital & Research Centre
611,Brent Nelson,M,1387,Mayo Clinic
612,Jamie Nguyen,M,2662,Bahrain Defence Force Hospital
613,Jesus Trevino,M,2009,King Hamad University Hospital
614,Emily Scott,M,53,Mayo Clinic
615,Olivia Hoffman,F,989,Al-Hilal Hospital
616,Edwin Torres,F,2841,King Faisal Specialist Hospital & Research Centre
617,Gabrielle Alvarado,F,1838,Mayo Clinic
618,Christopher Soto,F,1020,King Hamad University Hospital
619,Paige Collier,F,2160,King Faisal Specialist Hospital & Research Centre
620,Craig May,M,11,American Mission Hospital
621,Kari Smith,F,2148,Emirates Hospital
622,Courtney Forbes,F,418,Mayo Clinic
623,Sharon Terry,M,2294,Dar Al Shifa Hospital
624,Karen Williams,F,980,Salamaniya Hospital
625,Julie Fernandez,F,2368,Bahrain Defence Force Hospital
626,Alyssa Wagner,M,2259,American Mission Hospital
627,Heidi Andrews,M,2754,King Faisal Specialist Hospital & Research Centre
628,Kathleen Rowe,F,902,American Mission Hospital
629,Angela Pace,M,416,King Hamad University Hospital
630,Mary Casey,F,2218,American Mission Hospital
631,Natalie Buchanan,M,961,St Thomas Hospital London
632,Andrew Myers,F,2575,Mayo Clinic
633,Justin Johnson,F,178,Mayo Clinic
634,Omar Morgan,F,653,King Faisal Specialist Hospital & Research Centre
635,Jennifer Hill,M,1001,Dar Al Shifa Hospital
636,Colleen Gonzales,F,2810,Emirates Hospital
637,Melanie Cook,M,2867,Bahrain Defence Force Hospital
638,Nancy Shelton,M,2972,St Thomas Hospital London
639,Nathaniel Hunt,F,2320,Bahrain Defence Force Hospital
640,Danielle Chan,F,2277,Dar Al Shifa Hospital
641,Norma Clark,F,1477,American Mission Hospital
642,Kayla Braun,F,783,Salamaniya Hospital
643,Heather Hull,F,1199,St Thomas Hospital London
644,Brian Fields,F,859,King Hamad University Hospital
645,Emily Wilcox,M,1597,Salamaniya Hospital
646,William Hernandez,F,2108,Bahrain Defence Force Hospital
647,Benjamin Waller,F,447,King Hamad University Hospital
648,Susan Snow,F,118,Dar Al Shifa Hospital
649,Rebecca Finley,F,1134,Al-Hilal Hospital
650,Andrew Davis,M,2205,Salamaniya Hospital
651,Frank King,F,1203,Emirates Hospital
652,Adam Lewis,F,1089,Bahrain Defence Force Hospital
653,Richard Franklin,F,999,St Thomas Hospital London
654,Teresa Riley,F,410,Salamaniya Hospital
655,William Henry,F,150,King Hamad University Hospital
656,Kathleen Walls,F,1009,Mayo Clinic
657,Anthony Lopez,F,1188,American Mission Hospital
658,Karen White,F,2279,Bahrain Defence Force Hospital
659,Christopher George,M,2408,King Faisal Specialist Hospital & Research Centre
660,Victoria Singh,M,1139,Bahrain Defence Force Hospital
661,Angela Garcia,F,1457,Mayo Clinic
662,Susan Cook,F,2109,Al-Hilal Hospital
663,Alexander Taylor,F,1569,Bahrain Defence Force Hospital
664,Mary Sanders,M,2435,Emirates Hospital
665,David Smith,F,2401,Dar Al Shifa Hospital
666,Elizabeth Whitaker,F,2367,Bahrain Defence Force Hospital
667,Robert Olson,F,1178,American Mission Hospital
668,Catherine Smith,F,860,Emirates Hospital
669,John Sampson,F,2114,Al-Hilal Hospital
670,George Gordon,F,2864,King Faisal Specialist Hospital & Research Centre
671,Christopher Morgan,F,2607,King Hamad University Hospital
672,Leah Norris,F,1440,Al-Hilal Hospital
673,Michelle Roman,F,2781,Emirates Hospital
674,Nicole Howard,F,173,King Hamad University Hospital
675,Mark Allen,F,1924,Emirates Hospital
676,Matthew Allen,F,1184,Dar Al Shifa Hospital
677,Jennifer Byrd,F,1796,Al-Hilal Hospital
678,Darrell Bryant,F,548,Mayo Clinic
679,Colton Howard,F,1118,Bahrain Defence Force Hospital
680,Laura Davidson,F,2226,Al-Hilal Hospital
681,Tony Colon,F,1993,Emirates Hospital
682,Laura Adams,F,2856,King Hamad University Hospital
683,Andrea Curtis,M,2855,St Thomas Hospital London
684,Cody Mccoy,F,2480,Al-Hilal Hospital
685,Stephanie Garcia,F,2175,American Mission Hospital
686,Erika Barber,M,772,Salamaniya Hospital
687,Monica Davidson,M,2563,King Hamad University Hospital
688,Steven King,F,1364,Emirates Hospital
689,Haley Edwards,F,2130,King Faisal Specialist Hospital & Research Centre
690,Lori Walker,F,362,Salamaniya Hospital
691,Jonathan Krueger,F,1433,St Thomas Hospital London
692,Katherine Johnson,F,1697,American Mission Hospital
693,Ashley Davis,F,2035,Bahrain Defence Force Hospital
694,Nicole Woods,F,2223,Emirates Hospital
695,Joshua Ray,F,1811,American Mission Hospital
696,James Potter,M,1183,Bahrain Defence Force Hospital
697,Sheena Williams,F,255,Emirates Hospital
698,Stephanie Sawyer,F,2593,Bahrain Defence Force Hospital
699,Steven Johnson,F,2602,Bahrain Defence Force Hospital
700,Tracy Richards,F,527,King Faisal Specialist Hospital & Research Centre
701,Rebecca Johnson,M,1308,Al-Hilal Hospital
702,Tammy Collins,F,257,American Mission Hospital
703,Colleen Long,F,2926,Dar Al Shifa Hospital
704,Virginia Dennis,F,1187,Bahrain Defence Force Hospital
705,Mr. Jeff Davila Jr.,F,1710,St Thomas Hospital London
706,Dr. Deborah Kelly DDS,M,1457,Mayo Clinic
707,Luis Hudson,F,132,Emirates Hospital
708,Jesus Gray,F,1877,Al-Hilal Hospital
709,Lisa Russell,F,1061,King Hamad University Hospital
710,Christopher Pena MD,F,460,Mayo Clinic
711,Benjamin White,F,374,Al-Hilal Hospital
712,Paige Love,F,1175,Salamaniya Hospital
713,Samuel Harris,F,422,King Hamad University Hospital
714,Danielle Daugherty,F,1831,Salamaniya Hospital
715,Ashley Tyler,F,1758,Emirates Hospital
716,Mandy Silva,M,839,Mayo Clinic
717,Christina Benitez MD,F,1637,American Mission Hospital
718,Sarah Mills,M,2148,Emirates Hospital
719,Lori Jackson,F,1061,King Hamad University Hospital
720,Daniel Cantu,M,261,Dar Al Shifa Hospital
721,Christopher Benton,F,2163,Mayo Clinic
722,Michael Morton,F,967,St Thomas Hospital London
723,Brenda Young,F,519,Bahrain Defence Force Hospital
724,Haley Atkins,M,456,Bahrain Defence Force Hospital
725,Hannah Rodriguez,F,2808,Salamaniya Hospital
726,Shawn Guzman,F,2289,Emirates Hospital
727,Jeffrey Carter,M,3,Mayo Clinic
728,Stacey Ramirez,M,989,Al-Hilal Hospital
729,Samantha Page,F,341,Mayo Clinic
730,Michael Haley,F,1537,King Hamad University Hospital
731,Kenneth Acosta,F,1123,Al-Hilal Hospital
732,Adam Gray,M,368,King Hamad University Hospital
733,Robert Allen,F,745,St Thomas Hospital London
734,Timothy Harris,F,2106,King Hamad University Hospital
735,John Weaver,F,1133,Bahrain Defence Force Hospital
736,Briana Wolf,F,1860,King Faisal Specialist Hospital & Research Centre
737,Andrew French,M,1423,Mayo Clinic
738,Brenda Garcia,M,2147,Salamaniya Hospital
739,Paul Dyer,F,1851,Emirates Hospital
740,Colin Norton,F,1296,Bahrain Defence Force Hospital
741,Diane Vincent,F,976,American Mission Hospital
742,Angela Benson,F,935,Al-Hilal Hospital
743,Ronald Harris,F,2277,Dar Al Shifa Hospital
744,Sharon Adams,F,1489,Bahrain Defence Force Hospital
745,Melissa Lee,F,897,Salamaniya Hospital
746,William Hill,M,2473,Dar Al Shifa Hospital
747,Katherine Nelson,M,420,American Mission Hospital
748,Christopher Miller,F,2436,American Mission Hospital
749,Mrs. Lindsey Gallegos,F,774,Salamaniya Hospital
750,Kelly Johnson,M,2773,King Faisal Specialist Hospital & Research Centre
751,Thomas Lucero,F,1871,Al-Hilal Hospital
752,Kelli Mcdaniel,F,2748,Dar Al Shifa Hospital
753,Keith Murray,F,2791,St Thomas Hospital London
754,Gregory Lewis,F,642,Salamaniya Hospital
755,Amanda Lopez,M,1958,Emirates Hospital
756,Christopher Smith,M,891,King Faisal Specialist Hospital & Research Centre
757,Cheyenne Wiggins,M,2428,American Mission Hospital
758,Angela Sandoval,F,1810,Mayo Clinic
759,Daryl Spencer,F,629,American Mission Hospital
760,Margaret Bell,M,58,King Hamad University Hospital
761,Anna Williams MD,F,2612,American Mission Hospital
762,Jonathan Johnson,F,1748,Al-Hilal Hospital
763,Lawrence Archer,F,1743,Emirates Hospital
764,Jonathan Medina,F,2089,Bahrain Defence Force Hospital
765,Mary Cantu,F,839,Mayo Clinic
766,Cathy Vasquez,F,1559,King Hamad University Hospital
767,Matthew Butler,F,1326,King Hamad University Hospital
768,Russell Hicks,F,114,King Hamad University Hospital
769,Travis Rodriguez,M,574,Salamaniya Hospital
770,Vickie Cox,F,1389,American Mission Hospital
771,Julie Green,F,622,Al-Hilal Hospital
772,Joshua May,F,591,Al-Hilal Hospital
773,Katelyn Morrison,F,1290,Emirates Hospital
774,Dana Green,M,2680,Bahrain Defence Force Hospital
775,Brandy Bush,F,2433,Salamaniya Hospital
776,Diane Phillips,F,154,St Thomas Hospital London
777,Teresa Fox,M,1290,Emirates Hospital
778,Nicolas Robinson,F,1089,Bahrain Defence Force Hospital
779,Emily Merritt,F,1455,Emirates Hospital
780,Damon Freeman,F,240,King Faisal Specialist Hospital & Research Centre
781,Victor Reyes,F,961,St Thomas Hospital London
782,Elizabeth Glenn,F,1566,King Hamad University Hospital
783,Lindsay Baker,M,2035,Bahrain Defence Force Hospital
784,Michael Maxwell,F,2943,Mayo Clinic
785,Lisa Robbins,F,2560,American Mission Hospital
786,Amanda Jones,F,1961,American Mission Hospital
787,Judy Zavala,F,1512,Dar Al Shifa Hospital
788,Bobby Madden DDS,F,1244,Salamaniya Hospital
789,Brandi Jackson,F,756,Bahrain Defence Force Hospital
790,Kathleen Smith,M,1849,Dar Al Shifa Hospital
791,Gregory Grant,F,1176,Mayo Clinic
792,Carol Dixon,F,1897,St Thomas Hospital London
793,Lisa Wang,F,2592,Mayo Clinic
794,Kenneth Scott,F,2468,King Hamad University Hospital
795,John Guerrero,F,2687,Al-Hilal Hospital
796,Eric Hall,F,1918,King Hamad University Hospital
797,Mackenzie Day,F,864,Emirates Hospital
798,Mr. Kevin Everett DDS,F,2295,Bahrain Defence Force Hospital
799,Kevin Young,F,834,American Mission Hospital
800,Andrea Martin,F,1607,Al-Hilal Hospital
801,Samantha Scott,M,1237,Emirates Hospital
802,Danielle Cunningham,M,864,Emirates Hospital
803,John Harrison,F,743,St Thomas Hospital London
804,Latoya Baker MD,F,2176,Dar Al Shifa Hospital
805,Melissa Jimenez,F,1437,King Hamad University Hospital
806,Ashley Arnold,F,690,King Faisal Specialist Hospital & Research Centre
807,Cody Guerrero,F,1090,St Thomas Hospital London
808,Mary Rose,F,1382,Dar Al Shifa Hospital
809,Beth Thompson,F,692,King Faisal Specialist Hospital & Research Centre
810,Kristine Mccullough,F,2146,American Mission Hospital
811,Joe Smith,F,409,Emirates Hospital
812,Chelsea Thomas,F,2531,Emirates Hospital
813,John Marks,F,2751,St Thomas Hospital London
814,Brian Oneal,F,1623,American Mission Hospital
815,Kevin Cooper,M,1607,Al-Hilal Hospital
816,Ashley Johnson,M,2654,American Mission Hospital
817,Mr. Zachary Howard,F,1494,King Faisal Specialist Hospital & Research Centre
818,Randy Daniels,M,2780,Mayo Clinic
819,Alexandria Brock,F,534,St Thomas Hospital London
820,Susan Garcia,F,654,St Thomas Hospital London
821,Cheyenne Barnett,M,2095,St Thomas Hospital London
822,Crystal Cook,F,481,Mayo Clinic
823,Meredith Kelley,F,2031,Bahrain Defence Force Hospital
824,Sylvia Barrera,M,2130,King Faisal Specialist Hospital & Research Centre
825,Nicholas Robinson,F,2134,Dar Al Shifa Hospital
826,Mrs. Alexis Doyle,F,124,King Hamad University Hospital
827,Kerry Brown,F,2978,King Faisal Specialist Hospital & Research Centre
828,Jason Briggs,F,1327,King Hamad University Hospital
829,Tony Gregory,F,420,American Mission Hospital
830,Makayla Morales,F,1741,St Thomas Hospital London
831,Whitney Garcia,F,623,King Faisal Specialist Hospital & Research Centre
832,Michael Jackson,F,2689,Dar Al Shifa Hospital
833,David Morrow,F,2669,American Mission Hospital
834,Mark Foster,M,1458,King Hamad University Hospital
835,Caleb Martinez,F,150,King Hamad University Hospital
836,Jenny Peterson,F,2484,Bahrain Defence Force Hospital
837,Emily Holt,F,1277,King Faisal Specialist Hospital & Research Centre
838,Kevin Jones,F,971,Salamaniya Hospital
839,David Graves,F,1607,Al-Hilal Hospital
840,Steven Smith,F,1911,Emirates Hospital
841,Tamara Romero,F,2786,King Hamad University Hospital
842,Chad Miller,F,2977,Salamaniya Hospital
843,Aaron Vaughn,F,1399,St Thomas Hospital London
844,Kiara Martinez,F,2511,Salamaniya Hospital
845,Thomas Powell,F,386,American Mission Hospital
846,Robert Peters MD,F,598,King Hamad University Hospital
847,Colin Morrow,F,2777,Dar Al Shifa Hospital
848,Michelle Morris,F,983,St Thomas Hospital London
849,Christopher Sanders,F,2380,King Faisal Specialist Hospital & Research Centre
850,Miranda Henderson,F,2592,Mayo Clinic
851,Erika Robinson,F,727,King Hamad University Hospital
852,David Sherman,F,2400,St Thomas Hospital London
853,Charlene Smith,F,895,Emirates Hospital
854,Craig Reynolds,F,1879,Salamaniya Hospital
855,Michael Ali,M,111,St Thomas Hospital London
856,Keith Robertson,F,684,King Hamad University Hospital
857,Lori Walker,F,514,King Faisal Specialist Hospital & Research Centre
858,Chad Sims,F,2751,St Thomas Hospital London
859,Shawn Salazar,M,2997,St Thomas Hospital London
860,Taylor Lawson,F,2995,Mayo Clinic
861,Matthew Chapman,F,2542,St Thomas Hospital London
862,Jessica Love,F,609,Bahrain Defence Force Hospital
863,Katherine Kim,F,1285,Al-Hilal Hospital
864,Carol Wilson,M,281,St Thomas Hospital London
865,Anthony Jennings,M,1474,Salamaniya Hospital
866,Mark Kelly,M,2244,Salamaniya Hospital
867,Alyssa Harrison,F,1479,Al-Hilal Hospital
868,Derek Coleman,F,2480,Al-Hilal Hospital
869,Lauren Garcia,F,1286,King Faisal Specialist Hospital & Research Centre
870,Christy Vaughn,F,2756,King Faisal Specialist Hospital & Research Centre
871,Megan Osborne,F,1530,King Hamad University Hospital
872,Megan Washington,M,704,Emirates Hospital
873,Alexandra Clark,M,2595,Emirates Hospital
874,Michael Davis,F,2101,St Thomas Hospital London
875,Christopher Wright,F,2658,Mayo Clinic
876,Ryan Shaffer,F,2715,Dar Al Shifa Hospital
877,Karen Martinez,F,1140,Emirates Hospital
878,Terry Martinez,F,1566,King Hamad University Hospital
879,Mrs. Mary Myers,M,2821,Emirates Hospital
880,Rachel Howard,F,861,Al-Hilal Hospital
881,Melissa Wright,F,2496,Dar Al Shifa Hospital
